 ; 
"Posición X";"Posición Y"
"25.4729";"429.8226"
"50.5427";"850.9363"
"80.6264";"1312.1560"
"105.6961";"1552.7923"
"160.8496";"1673.1105"
"296.2262";"1763.3492"
"561.9655";"1838.5480"
"1058.3465";"1903.7204"
"1444.4206";"1953.8530"
"1855.5645";"1998.9723"
"2236.6247";"2039.0784"
"2637.7406";"2074.1712"
"2968.6613";"2104.2507"
"3350.4578";"2134.6539"
